Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
34,15005,1,1,0,Dis Satisfied
29,73910,1,0,1,Satisfied
42,32986,0,0,0,Dis Satisfied
37,6022,0,0,0,Dis Satisfied
34,4961,0,0,1,Dis Satisfied
32,24025,0,0,0,Dis Satisfied
43,92830,1,1,1,Satisfied
59,22971,1,1,0,Dis Satisfied
25,32005,1,0,1,Satisfied
56,5962,0,1,0,Dis Satisfied
39,24921,1,1,1,Dis Satisfied
50,7082,1,0,0,Dis Satisfied
27,58205,1,0,1,Satisfied
45,75192,0,1,1,Satisfied
39,34963,0,1,0,Dis Satisfied
71,12008,0,1,0,Dis Satisfied
39,98387,0,0,1,Satisfied
48,63727,0,1,1,Satisfied
32,36023,0,0,1,Dis Satisfied
41,16935,0,1,1,Dis Satisfied
71,20103,1,0,0,Dis Satisfied
71,10012,0,1,1,Dis Satisfied
47,70418,0,0,1,Satisfied
33,12019,0,0,0,Dis Satisfied
33,37651,0,1,1,Satisfied
35,85822,1,0,1,Satisfied
36,7921,1,0,0,Dis Satisfied
66,38054,1,1,0,Dis Satisfied
37,20954,0,0,0,Dis Satisfied
39,19067,1,0,1,Dis Satisfied
57,31036,1,0,0,Dis Satisfied
37,96242,0,0,0,Satisfied
46,34956,1,1,1,Satisfied
34,40828,1,1,1,Satisfied
33,39049,1,1,0,Dis Satisfied
54,30046,1,1,0,Dis Satisfied
23,107138,1,0,0,Satisfied
47,61221,1,1,1,Satisfied
38,15102,1,0,1,Dis Satisfied
56,13976,0,1,0,Dis Satisfied
45,15999,1,1,0,Dis Satisfied
56,35025,0,1,0,Dis Satisfied
33,32090,1,0,1,Dis Satisfied
49,66014,0,1,1,Satisfied
45,13964,0,1,1,Dis Satisfied
69,21062,0,0,0,Dis Satisfied
34,34031,1,0,0,Satisfied
33,25097,1,1,1,Dis Satisfied
62,8984,1,1,0,Dis Satisfied
38,36005,1,1,1,Satisfied
56,38969,0,0,0,Dis Satisfied
62,33117,0,1,1,Dis Satisfied
50,90215,0,1,0,Satisfied
36,52946,1,0,1,Satisfied
37,44933,0,1,1,Satisfied
74,20942,1,1,0,Dis Satisfied
68,5903,1,0,0,Dis Satisfied
23,92162,0,0,0,Satisfied
62,10020,1,1,1,Dis Satisfied
63,27058,0,0,1,Dis Satisfied
69,31084,1,0,0,Dis Satisfied
57,17987,0,0,1,Dis Satisfied
41,36021,0,0,0,Satisfied
54,7060,1,1,1,Dis Satisfied
37,95750,1,1,0,Satisfied
36,52830,1,0,1,Satisfied
44,100502,1,1,1,Satisfied
73,35049,0,0,0,Dis Satisfied
44,28068,1,1,1,Dis Satisfied
39,39837,1,0,1,Satisfied
46,46744,1,0,1,Satisfied
43,15953,0,1,0,Dis Satisfied
56,14942,0,1,1,Dis Satisfied
66,39020,0,0,1,Dis Satisfied
45,27024,1,0,1,Dis Satisfied
55,10932,1,0,1,Dis Satisfied
71,32003,1,0,0,Dis Satisfied
40,55917,1,1,0,Satisfied
49,77447,0,0,0,Satisfied
37,20044,0,0,0,Dis Satisfied
71,14941,1,0,1,Dis Satisfied
48,33995,1,0,1,Satisfied
31,11957,1,0,0,Dis Satisfied
46,53820,1,1,1,Satisfied
49,38965,1,0,0,Satisfied
71,18026,0,1,0,Dis Satisfied
70,7085,0,0,0,Dis Satisfied
54,26932,0,0,1,Dis Satisfied
26,101357,1,0,1,Satisfied
38,46128,1,1,1,Dis Satisfied
68,12964,0,1,1,Dis Satisfied
35,42540,0,1,0,Satisfied
25,88083,1,0,1,Satisfied
22,106365,1,1,1,Satisfied
60,6962,0,0,1,Dis Satisfied
65,31930,0,0,0,Dis Satisfied
38,21104,1,0,0,Dis Satisfied
45,60766,0,1,1,Satisfied
63,15945,0,1,0,Dis Satisfied
66,24058,0,1,0,Dis Satisfied
27,73291,1,0,1,Satisfied
36,49137,1,1,1,Satisfied
43,38991,1,1,0,Dis Satisfied
49,82649,0,0,1,Satisfied
59,25922,1,1,1,Dis Satisfied
69,12045,1,1,0,Dis Satisfied
32,49653,1,1,1,Dis Satisfied
21,36118,1,1,1,Satisfied
50,6935,0,0,1,Dis Satisfied
35,38071,0,1,1,Satisfied
26,53928,1,0,1,Satisfied
32,33094,0,0,0,Dis Satisfied
30,100253,1,1,1,Satisfied
45,54887,1,1,1,Satisfied
73,16102,0,1,0,Dis Satisfied
24,93116,0,1,0,Satisfied
41,74295,0,1,1,Satisfied
22,87800,1,1,1,Satisfied
31,34093,0,1,1,Satisfied
21,38003,1,1,1,Satisfied
46,49719,1,0,1,Satisfied
71,35096,1,0,0,Dis Satisfied
23,70695,1,1,1,Satisfied
40,108684,1,0,1,Satisfied
64,13096,1,1,0,Dis Satisfied
67,33112,1,1,1,Dis Satisfied
29,76443,0,0,0,Satisfied
45,28105,0,1,1,Dis Satisfied
43,6955,0,1,1,Dis Satisfied
21,64474,1,0,1,Satisfied
66,36050,0,1,0,Dis Satisfied
62,28975,1,0,0,Dis Satisfied
52,11945,1,0,1,Dis Satisfied
53,24082,1,0,0,Dis Satisfied
44,47517,1,1,1,Satisfied
34,51512,1,0,1,Satisfied
49,17940,0,0,0,Dis Satisfied
45,35069,1,0,1,Dis Satisfied
61,15075,1,0,1,Dis Satisfied
39,35100,1,1,1,Dis Satisfied
62,20911,0,1,0,Dis Satisfied
55,34897,0,1,0,Dis Satisfied
40,102325,1,1,1,Satisfied
42,84410,0,0,1,Satisfied
73,13013,0,0,1,Dis Satisfied
33,19965,1,1,0,Dis Satisfied
51,17990,0,1,1,Dis Satisfied
42,37045,1,1,1,Satisfied
39,39023,1,1,0,Dis Satisfied
37,86391,1,0,1,Satisfied
55,25930,1,0,0,Dis Satisfied
62,18979,1,0,0,Dis Satisfied
59,17057,1,0,1,Dis Satisfied
30,73761,0,1,1,Satisfied
34,69994,1,1,1,Satisfied
58,21102,0,0,1,Dis Satisfied
63,35944,0,1,0,Dis Satisfied
48,68159,0,1,1,Satisfied
30,72013,0,1,1,Satisfied
39,38082,0,0,1,Dis Satisfied
41,52667,1,1,1,Dis Satisfied
72,29997,0,0,1,Satisfied
67,22028,1,1,0,Dis Satisfied
38,29111,1,1,0,Satisfied
60,5909,1,1,0,Dis Satisfied
37,18916,1,0,0,Dis Satisfied
47,53618,0,0,0,Satisfied
27,56563,0,0,1,Satisfied
45,8005,1,0,0,Dis Satisfied
32,88205,0,0,1,Satisfied
50,78848,0,1,1,Satisfied
64,31975,1,1,1,Dis Satisfied
43,90009,0,0,1,Satisfied
72,28937,1,1,0,Dis Satisfied
49,40044,0,0,0,Dis Satisfied
35,58830,0,0,1,Satisfied
70,32088,1,0,0,Dis Satisfied
68,19073,0,0,0,Dis Satisfied
24,90358,1,1,1,Satisfied
40,78306,1,0,1,Satisfied
68,28957,1,0,0,Dis Satisfied
73,8090,1,0,0,Dis Satisfied
47,13996,0,0,0,Dis Satisfied
33,59923,1,1,1,Satisfied
58,7970,0,1,1,Dis Satisfied
22,69742,1,1,1,Satisfied
62,14935,1,1,0,Dis Satisfied
59,36064,0,1,1,Dis Satisfied
51,39046,1,1,1,Dis Satisfied
46,42272,0,1,1,Satisfied
48,48434,1,0,1,Satisfied
43,91862,0,0,1,Satisfied
34,19002,0,1,0,Dis Satisfied
59,15996,1,0,1,Dis Satisfied
41,86705,1,0,1,Satisfied
46,9950,0,0,0,Dis Satisfied
62,25033,0,1,0,Dis Satisfied
60,35969,1,0,1,Dis Satisfied
25,83892,1,0,1,Satisfied
50,53958,0,0,1,Satisfied
38,75419,0,0,1,Satisfied
31,71902,1,1,1,Satisfied
39,35952,1,1,1,Satisfied
65,27062,1,1,0,Dis Satisfied
43,36105,1,1,1,Satisfied
26,98501,0,1,1,Satisfied
33,79063,0,1,1,Satisfied
26,83375,1,0,0,Satisfied
37,21024,0,1,1,Dis Satisfied
26,89374,0,0,0,Satisfied
40,9989,1,0,0,Dis Satisfied
66,37938,1,0,0,Dis Satisfied
33,13066,0,0,0,Dis Satisfied
25,49328,0,1,1,Satisfied
49,9040,0,0,0,Dis Satisfied
26,38370,0,0,1,Satisfied
26,77782,1,1,1,Satisfied
49,12931,1,0,0,Dis Satisfied
37,59273,1,0,0,Satisfied
68,34954,0,1,1,Dis Satisfied
47,83268,1,0,0,Satisfied
40,43506,0,1,1,Satisfied
41,100577,0,1,0,Satisfied
33,25970,0,1,1,Dis Satisfied
29,43210,0,1,1,Satisfied
23,82497,1,0,1,Satisfied
65,21006,0,0,0,Dis Satisfied
42,37955,0,0,1,Dis Satisfied
25,91114,0,0,0,Satisfied
42,47045,0,1,1,Satisfied
46,88154,0,1,0,Satisfied
54,16003,1,1,0,Dis Satisfied
72,20926,1,0,1,Dis Satisfied
27,62446,0,1,1,Satisfied
35,24991,1,1,0,Dis Satisfied
67,31926,0,0,0,Dis Satisfied
37,29987,1,1,1,Dis Satisfied
53,39943,0,0,0,Dis Satisfied
39,34016,1,0,1,Dis Satisfied
41,79389,1,0,0,Satisfied
62,13973,0,1,1,Dis Satisfied
56,36043,0,0,0,Dis Satisfied
43,40028,1,1,1,Satisfied
66,26027,0,0,0,Dis Satisfied
49,25096,0,1,0,Dis Satisfied
45,75746,1,1,1,Satisfied
34,101823,1,1,1,Satisfied
46,24093,0,1,1,Dis Satisfied
21,32971,1,0,0,Satisfied
36,27104,1,1,0,Dis Satisfied
72,26947,0,0,0,Dis Satisfied
45,83250,0,0,1,Satisfied
33,77067,1,1,1,Satisfied
40,66356,0,1,0,Satisfied
25,31037,1,1,1,Satisfied
46,29016,0,0,0,Dis Satisfied
47,8031,1,1,0,Dis Satisfied
26,85709,1,1,1,Satisfied
41,32061,0,1,0,Satisfied
53,37102,0,1,1,Dis Satisfied
29,45019,1,1,1,Satisfied
26,33021,1,1,1,Satisfied
63,38062,1,1,0,Dis Satisfied
60,6940,1,0,0,Dis Satisfied
41,57150,0,0,0,Satisfied
71,13080,1,1,1,Dis Satisfied
73,20939,1,1,1,Dis Satisfied
43,32012,1,1,0,Dis Satisfied
35,18092,0,0,0,Dis Satisfied
64,33926,0,0,0,Dis Satisfied
32,92673,0,1,0,Satisfied
30,70000,0,1,1,Satisfied
32,24947,1,1,1,Dis Satisfied
39,30043,1,1,1,Satisfied
70,31030,0,0,1,Dis Satisfied
55,24101,1,0,1,Dis Satisfied
50,92659,0,1,1,Satisfied
28,77417,1,1,1,Satisfied
46,35065,0,0,1,Dis Satisfied
67,10105,1,1,1,Dis Satisfied
43,55956,1,0,1,Satisfied
55,13963,0,0,1,Dis Satisfied
56,23074,0,0,1,Dis Satisfied
45,22924,0,1,1,Dis Satisfied
43,97861,1,1,1,Satisfied
45,77194,0,1,1,Satisfied
64,34015,1,0,0,Dis Satisfied
36,21976,0,1,1,Dis Satisfied
45,12054,0,1,0,Dis Satisfied
35,41808,0,1,1,Satisfied
38,21995,0,1,1,Dis Satisfied
69,23920,1,1,0,Dis Satisfied
38,86351,0,0,1,Satisfied
30,72217,1,0,1,Satisfied
36,97729,0,1,1,Satisfied
48,66018,1,1,1,Satisfied
31,13089,0,0,0,Dis Satisfied
32,81977,0,1,1,Satisfied
39,52965,1,1,1,Satisfied
49,30038,1,1,0,Dis Satisfied
33,48811,0,0,0,Satisfied
74,11918,0,0,0,Dis Satisfied
31,47303,1,1,1,Satisfied
56,23099,1,1,0,Dis Satisfied
62,21937,0,1,0,Dis Satisfied
44,50844,1,0,0,Satisfied
45,80026,1,0,1,Dis Satisfied
20,47293,0,1,1,Satisfied
25,45019,1,1,1,Satisfied
45,10092,1,1,0,Dis Satisfied
37,39987,1,1,0,Dis Satisfied
29,54571,1,1,1,Satisfied
34,10075,0,0,0,Dis Satisfied
58,30062,0,1,1,Dis Satisfied
54,15997,0,1,0,Dis Satisfied
26,86655,1,0,1,Satisfied
64,40035,1,1,1,Dis Satisfied
37,66195,0,0,0,Dis Satisfied
70,5087,0,0,1,Dis Satisfied
47,18000,1,0,0,Dis Satisfied
44,14082,1,0,1,Dis Satisfied
35,31936,0,1,1,Dis Satisfied
35,34942,0,0,0,Satisfied
62,17944,0,1,1,Dis Satisfied
40,33025,0,1,0,Satisfied
52,26112,0,1,1,Dis Satisfied
70,22038,0,0,0,Dis Satisfied
44,33974,0,0,1,Satisfied
59,38000,1,1,0,Satisfied
24,83953,0,0,0,Satisfied
37,40058,1,1,0,Dis Satisfied
34,67605,0,1,1,Satisfied
44,33056,0,1,1,Dis Satisfied
58,20008,1,0,0,Dis Satisfied
43,29005,0,1,0,Dis Satisfied
38,25958,0,1,0,Dis Satisfied
61,40028,1,1,0,Dis Satisfied
32,34166,1,1,0,Satisfied
57,40111,0,1,0,Dis Satisfied
54,12984,1,1,1,Dis Satisfied
41,33053,0,1,0,Dis Satisfied
34,65919,1,0,0,Satisfied
42,36975,1,1,1,Dis Satisfied
46,86809,0,1,0,Satisfied
50,33025,0,0,0,Dis Satisfied
55,37100,0,0,1,Dis Satisfied
41,38040,0,0,1,Dis Satisfied
71,22088,1,1,0,Dis Satisfied
47,33013,1,1,0,Dis Satisfied
37,14019,1,0,1,Dis Satisfied
24,94924,1,1,0,Satisfied
31,73936,0,0,1,Satisfied
29,59198,1,1,0,Satisfied
21,97759,1,0,1,Satisfied
44,24984,1,1,1,Dis Satisfied
74,28967,1,0,0,Dis Satisfied
50,19008,0,1,0,Dis Satisfied
71,28043,1,0,0,Dis Satisfied
57,35023,1,0,1,Dis Satisfied
22,91522,1,0,0,Satisfied
71,24034,0,0,0,Dis Satisfied
56,28937,0,1,0,Dis Satisfied
72,33046,1,0,0,Dis Satisfied
41,56538,1,0,1,Satisfied
75,18994,0,0,1,Dis Satisfied
23,52360,0,1,1,Satisfied
34,15908,0,0,0,Dis Satisfied
48,88920,1,1,1,Satisfied
56,13080,1,0,0,Dis Satisfied
48,17909,0,1,0,Dis Satisfied
42,48973,0,0,1,Satisfied
53,38060,1,0,0,Dis Satisfied
46,23038,1,1,0,Dis Satisfied
20,72502,1,0,1,Satisfied
34,35021,1,1,1,Satisfied
43,24957,1,1,0,Dis Satisfied
52,12079,0,1,1,Dis Satisfied
31,33054,0,1,0,Dis Satisfied
43,11039,0,1,0,Dis Satisfied
21,85513,1,1,1,Satisfied
40,54128,1,0,1,Satisfied
44,102587,1,0,1,Satisfied
35,38035,1,1,0,Dis Satisfied
54,23993,1,0,0,Satisfied
68,13042,0,1,1,Dis Satisfied
45,14024,1,0,0,Dis Satisfied
42,32013,0,1,0,Dis Satisfied
43,78852,0,0,1,Satisfied
52,23942,0,1,1,Dis Satisfied
47,33018,1,0,0,Dis Satisfied
65,26922,0,1,0,Dis Satisfied
45,12941,1,1,0,Dis Satisfied
40,37112,0,0,1,Satisfied
57,9930,1,1,0,Dis Satisfied
43,21915,1,0,0,Satisfied
21,87954,1,0,1,Satisfied
45,82645,1,0,0,Satisfied
57,9056,0,0,1,Dis Satisfied
29,70375,1,0,1,Satisfied
39,28978,0,0,0,Dis Satisfied
53,40119,0,0,0,Dis Satisfied
44,66467,1,0,0,Satisfied
56,36996,1,0,0,Dis Satisfied
31,57316,0,1,1,Satisfied
62,19081,1,0,0,Dis Satisfied
32,49356,0,0,1,Satisfied
70,10052,0,1,0,Dis Satisfied
21,92156,0,0,1,Satisfied
39,74510,0,0,1,Satisfied
44,62985,1,1,1,Satisfied
22,47375,1,0,1,Satisfied
35,86592,0,1,1,Satisfied
68,11022,0,1,1,Dis Satisfied
46,73658,0,0,1,Satisfied
70,28032,0,0,1,Dis Satisfied
39,91400,1,0,1,Satisfied
42,58600,1,0,1,Dis Satisfied
40,29091,0,0,1,Dis Satisfied
55,6010,1,0,1,Dis Satisfied
48,24079,1,0,1,Dis Satisfied
45,38118,1,1,1,Satisfied
54,32064,0,1,1,Dis Satisfied
31,67768,0,1,1,Satisfied
35,30038,1,0,1,Dis Satisfied
37,92264,0,0,0,Satisfied
69,31025,1,0,0,Dis Satisfied
57,16922,1,1,0,Dis Satisfied
65,21925,0,1,0,Dis Satisfied
54,15991,0,0,0,Dis Satisfied
34,39938,1,1,0,Satisfied
45,32021,1,1,0,Dis Satisfied
69,26036,0,1,0,Dis Satisfied
61,11931,1,1,0,Dis Satisfied
28,48276,0,1,1,Satisfied
24,55002,1,1,1,Satisfied
23,97661,0,0,1,Satisfied
71,26934,0,1,0,Dis Satisfied
39,86764,1,0,1,Satisfied
66,35039,1,0,0,Dis Satisfied
66,13072,1,0,1,Dis Satisfied
47,23096,1,1,1,Dis Satisfied
69,39987,1,1,0,Dis Satisfied
50,10935,1,1,0,Dis Satisfied
43,36941,0,0,0,Dis Satisfied
62,39921,1,0,0,Dis Satisfied
60,9973,0,1,1,Dis Satisfied
29,66020,0,1,0,Satisfied
47,24924,1,0,1,Dis Satisfied
51,25958,0,0,1,Dis Satisfied
21,31059,0,1,0,Satisfied
67,28001,0,0,1,Dis Satisfied
46,26961,0,1,1,Dis Satisfied
30,86759,1,1,1,Satisfied
73,30023,0,1,0,Dis Satisfied
28,45155,1,1,1,Satisfied
64,29081,0,0,1,Dis Satisfied
33,72886,1,1,1,Satisfied
24,61559,1,0,1,Satisfied
29,43972,1,1,1,Satisfied
31,84375,0,1,1,Satisfied
51,33113,0,1,1,Satisfied
56,30934,0,1,1,Dis Satisfied
56,19056,0,0,1,Dis Satisfied
39,65878,1,1,0,Satisfied
22,34094,0,0,1,Satisfied
29,99951,0,1,1,Satisfied
38,40046,0,1,1,Satisfied
38,47272,0,1,1,Satisfied
40,6045,0,0,0,Dis Satisfied
44,59735,0,1,1,Satisfied
28,82794,1,0,1,Satisfied
22,34932,1,0,1,Satisfied
66,29084,0,0,1,Dis Satisfied
37,83022,0,0,1,Satisfied
40,81651,1,1,1,Satisfied
39,37013,0,0,0,Dis Satisfied
34,86713,1,0,1,Satisfied
33,75493,1,1,1,Satisfied
32,62593,1,1,1,Satisfied
35,95712,0,1,0,Satisfied
51,24082,1,1,0,Dis Satisfied
51,29095,1,1,0,Dis Satisfied
53,15027,1,0,0,Dis Satisfied
52,36000,1,1,1,Dis Satisfied
63,4964,0,0,1,Dis Satisfied
51,15051,0,0,1,Dis Satisfied
23,89446,0,1,1,Satisfied
35,31001,1,0,1,Dis Satisfied
61,19056,0,1,0,Dis Satisfied
20,55584,0,0,1,Satisfied
20,48702,0,1,1,Satisfied
54,20999,1,1,0,Dis Satisfied
45,27987,1,1,0,Dis Satisfied
66,14058,0,1,0,Dis Satisfied
70,36104,0,0,1,Dis Satisfied
42,34114,1,0,1,Satisfied
68,26933,0,1,0,Dis Satisfied
27,65311,1,1,1,Satisfied
67,8032,1,0,1,Dis Satisfied
48,49787,0,1,1,Satisfied
53,25099,1,1,0,Dis Satisfied
48,10997,0,0,1,Dis Satisfied
39,50556,1,0,1,Satisfied
63,13952,0,1,0,Dis Satisfied
70,20935,1,0,1,Dis Satisfied
51,18940,0,0,1,Dis Satisfied
38,92206,0,0,1,Satisfied
44,92234,1,1,1,Satisfied
53,38982,1,1,0,Dis Satisfied
44,15072,0,0,0,Dis Satisfied
39,65765,1,0,1,Satisfied
32,60551,1,1,1,Satisfied
35,7074,1,1,0,Dis Satisfied
38,58549,1,0,1,Satisfied
46,19987,0,0,0,Dis Satisfied
23,91387,1,0,1,Satisfied
46,31955,0,0,0,Satisfied
60,30019,1,0,0,Dis Satisfied
36,38697,0,1,1,Satisfied
29,34016,1,0,0,Satisfied
40,29963,0,1,1,Satisfied
47,48460,1,0,0,Satisfied
36,82687,1,0,1,Satisfied
45,79341,1,1,1,Satisfied
45,12910,1,1,0,Dis Satisfied
70,6103,0,0,1,Dis Satisfied
37,32962,1,0,0,Dis Satisfied
60,16093,0,1,1,Dis Satisfied
33,39925,1,0,1,Satisfied
34,52388,1,0,1,Satisfied
33,15943,1,0,0,Dis Satisfied
37,32971,0,1,1,Dis Satisfied
66,7086,0,1,1,Dis Satisfied
51,16995,1,1,0,Dis Satisfied
32,35408,0,1,1,Satisfied
67,36067,0,0,1,Dis Satisfied
50,32110,0,0,1,Dis Satisfied
49,11935,0,0,1,Dis Satisfied
40,53225,1,0,0,Satisfied
29,30968,1,0,1,Satisfied
28,35089,1,1,0,Satisfied
57,19002,1,1,0,Dis Satisfied
36,32918,0,1,0,Dis Satisfied
49,22093,0,1,0,Dis Satisfied
27,53115,1,1,0,Satisfied
34,29095,0,0,0,Dis Satisfied
74,35079,0,1,1,Dis Satisfied
37,8940,1,0,1,Dis Satisfied
40,65230,1,0,0,Satisfied
29,93394,1,0,1,Satisfied
52,7062,1,1,1,Dis Satisfied
43,109573,1,1,1,Satisfied
44,9036,1,1,0,Dis Satisfied
40,76414,0,1,0,Satisfied
61,12964,1,1,0,Dis Satisfied
70,16968,1,1,1,Dis Satisfied
73,5907,0,0,1,Dis Satisfied
23,59418,1,0,0,Satisfied
48,31986,0,1,0,Satisfied
37,38099,1,1,1,Satisfied
55,12967,0,1,1,Dis Satisfied
30,64826,0,0,1,Satisfied
71,12018,0,0,0,Dis Satisfied
50,35052,0,1,0,Dis Satisfied
45,69112,0,0,1,Satisfied
42,34052,1,0,1,Satisfied
50,19005,0,0,1,Dis Satisfied
52,16942,1,1,0,Dis Satisfied
34,91682,0,1,1,Satisfied
26,34033,0,1,1,Satisfied
60,37025,1,0,0,Dis Satisfied
25,81844,1,1,1,Satisfied
26,66947,0,0,0,Satisfied
37,23095,0,1,0,Dis Satisfied
65,29973,0,0,1,Dis Satisfied
33,87204,1,0,0,Satisfied
65,28066,0,0,0,Dis Satisfied
53,34946,1,0,1,Dis Satisfied
63,39075,1,1,1,Dis Satisfied
28,74422,0,0,1,Satisfied
40,16095,1,1,1,Dis Satisfied
37,15996,1,1,0,Dis Satisfied
48,25993,1,1,1,Dis Satisfied
28,50599,0,1,1,Satisfied
40,31998,0,0,0,Dis Satisfied
47,93229,0,0,0,Satisfied
47,71717,0,0,1,Satisfied
19,49003,1,1,1,Satisfied
29,59954,1,0,0,Satisfied
47,19003,0,1,1,Dis Satisfied
49,68525,1,0,1,Satisfied
31,70263,1,1,1,Satisfied
46,23992,1,0,0,Dis Satisfied
50,36036,0,1,0,Dis Satisfied
45,50228,1,0,1,Satisfied
42,35081,0,1,0,Dis Satisfied
48,38095,1,1,0,Dis Satisfied
52,36063,1,0,0,Dis Satisfied
45,43036,1,1,1,Satisfied
30,98798,1,0,1,Satisfied
40,69069,0,0,0,Satisfied
34,77392,1,0,0,Satisfied
28,50695,0,1,0,Satisfied
72,5000,1,1,1,Dis Satisfied
27,39937,1,1,1,Satisfied
38,31001,0,0,1,Dis Satisfied
30,46284,1,0,1,Satisfied
71,12030,1,1,0,Dis Satisfied
73,35106,1,1,1,Dis Satisfied
33,87896,0,1,1,Satisfied
70,17962,0,0,0,Dis Satisfied
45,34011,0,1,1,Dis Satisfied
52,25980,0,1,1,Dis Satisfied
38,38055,1,0,1,Satisfied
61,17925,0,0,0,Dis Satisfied
47,17098,0,1,1,Dis Satisfied
55,35062,0,0,0,Dis Satisfied
49,15100,1,1,0,Dis Satisfied
24,48217,1,1,1,Satisfied
33,8101,0,1,0,Dis Satisfied
41,16928,1,0,0,Dis Satisfied
66,37931,1,1,0,Dis Satisfied
30,81640,0,0,0,Satisfied
44,8073,0,0,1,Dis Satisfied
40,86563,0,1,1,Satisfied
37,29033,0,1,0,Dis Satisfied
41,38100,1,1,1,Satisfied
46,87171,1,1,1,Satisfied
36,96928,0,1,1,Satisfied
30,39008,1,0,1,Satisfied
45,26016,0,0,0,Dis Satisfied
55,34983,1,1,0,Dis Satisfied
20,39056,0,0,1,Satisfied
70,16929,1,1,0,Dis Satisfied
34,41452,1,0,1,Satisfied
49,39977,0,0,0,Dis Satisfied
51,26976,0,0,0,Dis Satisfied
54,29109,1,0,1,Dis Satisfied
35,40120,1,1,1,Satisfied
52,8042,0,0,1,Dis Satisfied
37,37038,0,0,0,Dis Satisfied
65,14033,1,0,1,Dis Satisfied
50,23946,1,1,0,Dis Satisfied
66,23056,0,1,0,Dis Satisfied
34,40015,0,1,0,Dis Satisfied
39,57789,1,1,1,Satisfied
26,37982,1,0,1,Satisfied
44,27057,1,0,0,Dis Satisfied
35,86665,0,1,0,Satisfied
45,64797,0,0,1,Satisfied
30,73709,1,1,0,Satisfied
39,14918,1,1,0,Dis Satisfied
33,22950,1,1,0,Dis Satisfied
23,82190,1,1,1,Satisfied
64,35988,1,0,0,Dis Satisfied
57,40092,0,1,0,Dis Satisfied
27,82712,0,0,1,Satisfied
62,15099,1,1,1,Dis Satisfied
44,89020,1,0,1,Satisfied
22,44565,1,1,1,Satisfied
58,24977,0,0,0,Dis Satisfied
71,11979,1,0,0,Dis Satisfied
58,11990,1,0,1,Dis Satisfied
34,49403,1,0,1,Satisfied
53,8998,1,1,1,Dis Satisfied
29,70146,1,0,1,Satisfied
39,37972,0,1,0,Dis Satisfied
64,12942,0,0,1,Dis Satisfied
69,7005,1,1,1,Dis Satisfied
67,5956,1,1,0,Dis Satisfied
25,31050,0,1,1,Satisfied
58,25084,0,0,0,Dis Satisfied
49,90908,0,1,1,Satisfied
34,26947,0,0,1,Dis Satisfied
64,24928,1,0,0,Dis Satisfied
37,7073,0,0,0,Dis Satisfied
37,38980,1,0,1,Dis Satisfied
42,38955,1,1,1,Satisfied
33,40778,0,0,1,Satisfied
71,16077,1,1,0,Dis Satisfied
41,65569,1,0,1,Satisfied
37,27077,0,0,0,Dis Satisfied
22,40022,0,0,1,Satisfied
69,38977,1,1,1,Dis Satisfied
47,79302,0,0,1,Satisfied
42,36092,0,1,1,Dis Satisfied
51,26083,0,1,0,Dis Satisfied
39,93146,1,0,0,Satisfied
40,34966,1,0,1,Dis Satisfied
42,46162,0,0,1,Satisfied
47,20967,0,0,1,Dis Satisfied
34,34022,1,1,1,Dis Satisfied
56,33982,0,0,1,Dis Satisfied
36,10989,1,1,0,Dis Satisfied
47,8009,0,0,0,Dis Satisfied
62,15995,0,0,0,Dis Satisfied
30,34921,1,0,1,Satisfied
47,31958,1,0,1,Satisfied
54,39921,0,0,1,Dis Satisfied
28,36005,1,1,1,Satisfied
38,77260,0,0,1,Satisfied
56,27954,1,1,0,Dis Satisfied
33,72538,0,1,0,Satisfied
33,75113,1,1,1,Satisfied
37,58502,1,0,1,Satisfied
39,59715,0,0,0,Satisfied
63,11023,1,1,1,Dis Satisfied
54,10105,1,1,1,Dis Satisfied
53,8955,1,1,0,Dis Satisfied
52,35063,1,0,1,Dis Satisfied
38,29966,1,0,1,Satisfied
42,15024,0,0,1,Dis Satisfied
50,36973,0,0,1,Satisfied
55,13046,1,1,0,Dis Satisfied
33,36993,0,0,0,Satisfied
29,97999,1,0,1,Satisfied
47,72199,1,1,1,Satisfied
32,49349,1,0,1,Satisfied
56,32921,0,1,0,Dis Satisfied
28,36669,1,0,1,Satisfied
36,37082,0,1,0,Dis Satisfied
43,75279,1,0,1,Satisfied
56,24047,0,1,0,Dis Satisfied
38,50691,0,1,1,Satisfied
28,99787,1,0,1,Satisfied
32,78154,1,1,1,Satisfied
73,19100,0,0,1,Dis Satisfied
65,7930,0,0,0,Dis Satisfied
39,90969,1,1,1,Satisfied
30,59166,0,1,1,Satisfied
42,63754,1,1,1,Satisfied
28,94619,0,1,0,Satisfied
73,24046,0,1,1,Dis Satisfied
64,9946,0,0,1,Dis Satisfied
49,33027,1,0,1,Dis Satisfied
72,39013,0,0,1,Dis Satisfied
35,77125,1,0,1,Satisfied
47,35994,1,0,1,Satisfied
52,17999,0,0,0,Dis Satisfied
43,34928,0,0,1,Dis Satisfied
44,37186,1,0,1,Satisfied
46,75407,0,1,1,Satisfied
39,32006,1,0,0,Dis Satisfied
34,57822,0,0,1,Satisfied
53,25108,0,0,0,Dis Satisfied
27,89945,0,1,1,Satisfied
27,38948,0,0,1,Satisfied
