area_sqft,num_rooms,num_floors,age,near_main_road,has_parking,price
2922,1,1,15,0,0,1503140.6705162686
1569,7,4,3,1,0,2472165.1971759386
1805,2,2,18,1,1,1039679.1113665449
916,6,1,16,0,0,1435945.6325334245
2288,7,2,31,0,1,2827871.5621481854
2873,1,1,30,0,1,1520487.2571974953
1891,9,4,48,1,0,3425073.254250279
1517,6,3,4,0,1,2044957.1683479098
532,2,3,29,1,1,485277.8659872704
713,1,1,10,0,0,561111.3824576591
990,1,1,47,1,1,570783.2595673656
1943,2,1,9,1,1,1270610.9565223642
2606,9,4,18,1,0,3754387.6080420506
2285,2,2,32,0,1,1171062.3730449115
2026,1,3,1,0,0,1153713.9432224524
1147,4,2,34,0,0,936628.0425051568
1897,9,1,41,0,0,3326209.5482546412
1200,8,1,9,0,1,2719042.1912197126
2857,7,4,31,1,0,2997535.2118408843
1897,8,1,47,1,1,2776635.33670788
1779,2,2,28,1,0,1152204.3610368862
1079,5,1,15,1,0,1444390.9653495168
2561,7,1,23,0,1,2609335.806696055
1296,1,4,9,1,1,754432.3940252009
1946,6,3,11,1,0,2161331.1040441007
2193,7,2,39,0,0,2436938.3391609984
2512,8,4,40,0,0,2972208.9172025505
1083,5,3,2,0,1,1310454.945032168
1695,8,3,27,1,1,2870535.693018759
2085,1,4,30,0,1,1202251.7075128546
1785,4,4,39,1,0,1472434.437646195
2593,6,4,14,1,1,2284553.683799266
1342,4,3,19,1,0,1216970.3121041574
1709,5,3,17,0,0,1632437.2939882018
1433,2,4,18,0,0,986490.518304018
2633,7,3,47,1,1,2780890.8126345347
2020,9,3,48,1,0,3515637.0567013756
1208,7,4,29,0,0,2155427.8384386087
570,1,4,39,1,1,428382.66485984024
2660,2,1,8,0,1,1375268.5670218281
1953,8,3,48,0,0,2929680.3957531783
1995,1,3,11,0,1,974266.1842561868
2023,2,3,4,1,1,1201062.9387004334
426,5,1,37,0,0,1092857.6710467131
1413,6,4,45,0,1,1882648.428348456
1491,1,1,34,1,0,835529.0207083422
807,1,1,27,1,1,350754.37556447054
1532,2,3,33,1,1,1066151.1944537014
473,3,4,19,1,1,640152.0940192875
1079,9,2,20,1,0,2954435.104683971
1791,3,2,43,1,0,1240625.7353713275
1248,8,4,12,0,0,2583203.5408266676
1269,6,1,44,0,1,1732531.7639311408
636,5,2,8,0,0,1049377.753712686
2825,9,1,40,1,1,4039322.518322539
1305,8,2,36,1,1,2758745.4614589666
2823,3,1,48,1,0,1621672.1126064947
1018,7,2,11,0,1,2280192.2105771024
1432,4,1,23,0,0,1161224.0912761283
2643,8,2,25,1,1,3408762.544266771
1713,7,3,6,1,1,2495787.4426438413
1246,3,2,9,1,0,1014560.9523220153
2323,7,2,35,1,0,2640104.1588640967
1033,6,1,11,1,1,1701623.4014083513
1417,6,3,16,1,0,1892428.7235779287
407,3,3,39,0,0,441753.4748959149
1792,4,1,45,0,0,1268927.5901638186
1468,4,4,49,0,1,1343372.2252083665
2791,6,2,34,0,0,2472667.071619362
2180,9,4,6,0,1,3663702.7726837974
2042,5,4,5,0,0,1799527.2477631082
1616,8,3,33,0,1,2881114.6292360066
1248,5,1,33,0,1,1373592.8097945256
1780,6,3,0,0,0,2109879.008421909
461,6,1,24,0,1,1233391.6540413229
1485,4,2,49,0,1,1249574.6465371372
2869,5,4,20,1,0,2047175.1726749775
2217,4,1,26,0,1,1658695.9182484094
1032,2,4,28,0,0,640311.7377215422
1191,2,4,35,1,0,1037330.5792119264
2998,8,3,11,0,1,3482685.7707308577
1700,4,2,29,0,0,1358361.3048139613
1854,9,3,3,1,1,3243327.8247342305
1538,6,2,8,0,1,1882119.074839024
2111,5,4,45,0,0,1852133.4702221553
924,7,1,19,0,1,1969618.9536329652
2420,6,4,36,0,1,2285981.4170975806
1298,4,1,46,1,1,1163942.1469250247
2610,9,1,42,1,0,3691691.6864695433
1186,6,1,16,1,0,1693124.0910169098
1760,3,3,34,0,1,1399425.0637293702
2826,4,1,6,0,0,1938244.5869882703
572,4,4,46,1,0,1020280.0825399698
1399,8,1,37,0,0,2365845.051783931
2210,5,4,35,1,1,2001151.1108441593
463,8,1,13,1,1,2097669.2252799333
1745,8,1,16,1,0,2997074.9828387066
1374,6,2,23,0,0,1826976.3008931538
465,5,4,5,0,1,1281440.911319951
2266,2,2,49,0,1,1124181.986361264
2022,1,3,42,0,0,1064130.4230881927
857,7,2,24,1,1,1946732.650311338
2002,7,3,21,1,0,2557814.264673812
2900,2,3,23,1,1,1568611.0395054056
2357,3,2,48,1,1,1556550.6055055198
2140,8,3,24,1,0,2926397.280045698
1849,4,4,33,0,0,1484177.9140278783
2359,5,4,38,1,1,1999305.7806729234
2625,7,3,12,1,1,2838533.7157596713
2354,8,1,27,0,1,3049523.307610723
679,1,1,23,1,0,476900.0132135753
2791,7,2,46,1,1,2823155.079296227
1440,3,1,5,0,1,1220024.5300150798
2743,5,4,36,0,0,2215600.9304263713
2649,1,3,37,1,1,1368601.3225121258
1361,3,3,43,1,1,941675.8242101168
2342,5,2,36,1,1,2106690.202436646
1617,1,4,8,0,0,804906.5191158734
774,2,1,22,1,1,558581.5910839927
2311,3,3,40,1,1,1561610.9313826803
434,8,4,46,1,0,2285605.217421169
1792,5,2,10,1,1,1740839.773504488
2476,5,1,43,0,1,1930753.6490758103
1174,3,1,34,1,1,912910.5668032058
620,9,2,18,0,1,2864648.550898078
2500,9,3,27,1,0,3811856.5623099613
2523,2,3,42,0,1,1373524.053651406
893,8,3,42,1,0,2463482.0605940702
2111,1,4,18,0,0,1277235.0343430878
2564,5,1,29,0,1,2050985.6052102488
679,7,4,7,1,0,2055760.1650154297
1145,8,3,31,0,1,2457692.0543602216
2742,8,3,4,1,1,3585238.2434961516
1874,6,4,4,0,0,2009802.1112317345
2257,7,2,33,0,0,2533290.47309892
1941,4,1,25,0,1,1404519.7395826129
1496,7,1,49,0,1,2306226.619444358
1459,7,3,43,0,0,2221066.6225058543
2322,9,4,33,1,0,3604525.788354238
2405,2,1,12,0,0,1432867.420076977
896,8,2,20,1,0,2542955.5154222418
2653,9,4,36,1,0,3946767.638577325
2873,3,3,46,0,0,1710508.2306346307
443,8,4,0,0,1,2265818.0247329813
2251,1,3,48,0,0,1231007.9553242803
853,5,3,15,1,0,1261994.4286482504
994,1,4,35,1,0,794587.3766874538
1756,1,3,0,0,0,1053887.4847157171
906,6,2,10,0,1,1657637.4605090893
1193,5,4,31,1,0,1396225.7240101001
420,5,2,2,1,0,1002798.9236670582
1799,2,1,22,1,0,1050083.494153565
2861,9,4,40,0,0,3735711.702185021
1494,5,3,20,1,0,1725024.6260243272
1827,3,2,26,0,1,1173230.7147542774
1985,7,2,34,1,1,2527702.9000501484
2214,6,4,10,1,0,2264710.3982937257
1820,6,2,1,1,0,2129341.144584567
736,5,4,49,0,1,1257716.4546292676
2067,4,2,7,1,1,1693777.7472124398
1309,6,2,32,0,1,1740838.1382992282
675,7,3,41,0,0,1915713.712741964
1291,8,1,32,0,0,2525139.2593839103
412,2,4,27,0,0,319747.8440399114
1426,4,4,6,0,1,1204814.5268965838
1373,7,4,37,0,0,2020234.354995841
574,3,1,31,0,0,471153.9068827034
1808,5,1,28,1,0,1720126.6738779533
2025,7,4,33,1,0,2619910.8073614556
2343,9,2,41,1,0,3567130.3563661533
2688,6,3,42,0,1,2267460.010814201
946,2,3,43,0,0,654791.3686473714
2461,9,3,35,0,1,3425280.2927372833
1618,6,3,49,1,1,1971696.717372033
1820,2,2,5,1,0,1046515.739783085
1854,1,3,41,1,0,958840.6733745985
1833,4,1,42,0,0,1402646.309156608
402,2,4,1,1,0,499497.8803584101
2242,7,4,48,0,1,2537727.0775276385
1146,7,4,20,0,1,2180504.3440081035
1271,3,1,12,0,1,844232.0544592508
894,1,3,26,1,0,547799.8884310457
2864,2,1,23,0,1,1558661.8138221782
1814,8,4,4,0,1,2991439.1576133966
1027,4,3,11,1,0,1181587.532634761
1475,3,1,9,0,1,1060341.2882141052
541,7,1,41,0,0,1903583.8373141016
1887,4,2,49,0,0,1532376.805451127
445,2,3,42,0,1,483317.66408614477
2457,3,2,19,0,0,1485672.8936507907
1063,4,3,3,1,0,1236646.203275251
972,1,3,18,1,0,454882.3190593071
2429,8,4,32,0,1,3048009.92088383
1953,8,4,47,1,1,3196259.3643648936
2021,5,4,49,0,0,1794144.5704034022
1312,6,1,6,0,0,1733333.5670663507
1039,4,4,13,0,1,1232935.5280955846
1308,3,2,16,0,1,1100569.3988041559
2625,3,3,16,1,0,1538316.9192681306
1268,4,3,7,0,1,1141562.829583127
1429,6,4,43,0,1,1960670.818681055
1252,2,1,6,1,0,868972.4546979221
706,6,4,22,0,1,1615341.8542705667
2995,8,3,22,1,1,3469238.7560297996
2774,9,3,25,1,1,3734732.4110346697
2216,4,4,10,0,0,1448747.667309326
794,5,2,15,0,0,1157608.4375292244
2747,8,2,19,0,0,3181781.4611586686
1148,2,3,39,1,1,767161.7531051794
2732,2,2,38,0,0,1287858.6076419377
729,9,4,18,0,1,2894350.046102934
2497,6,2,33,0,0,2156667.302252982
2431,9,3,43,1,1,3799572.055012047
1172,7,4,9,0,0,2045339.2544112033
2045,5,3,24,1,1,1625455.4649361933
2132,9,1,27,1,0,3741078.9717053464
777,9,2,5,1,1,3053786.187727506
2187,2,2,42,0,1,1087694.0567479695
2023,8,1,38,0,0,2859574.9700237825
1399,8,3,49,0,0,2613614.414558951
2248,2,2,49,1,0,1226546.1804210322
1961,7,3,24,0,0,2264517.172243968
1173,1,1,48,1,1,506992.75734372216
1483,5,1,19,0,0,1356648.703151555
2203,5,3,40,1,0,1799378.2429081223
1498,5,4,36,0,1,1612946.1280280012
2450,2,4,30,0,0,1321995.709191655
1998,3,1,2,0,1,1132533.9836949445
1147,6,2,37,1,0,1482943.6929496753
1871,1,4,48,0,0,690265.331817294
2164,6,1,14,1,0,2073009.4700500453
2722,6,2,48,1,0,2309467.584265993
1953,7,2,40,1,0,2588315.490818697
2015,9,3,41,1,1,3406739.873787899
2662,9,3,9,1,0,3898935.916087844
1908,4,2,5,1,1,1504220.2031986474
728,2,2,4,0,1,495775.78581206047
2702,5,1,0,1,0,2059411.2315691407
1810,1,2,41,1,1,1040656.0369237559
525,5,2,31,0,0,940474.7343737395
1166,3,2,16,1,0,982811.4930891396
1973,7,2,4,1,0,2584925.271942563
1627,7,2,43,0,1,2150365.7864069706
1595,3,1,33,1,1,1084535.2101484858
2158,5,1,21,1,0,1680090.0245704767
616,9,1,39,1,1,2901808.2983832057
1759,4,3,8,1,0,1268074.7867850272
1721,2,4,27,0,1,1064369.3327576655
1231,3,3,16,1,1,1061566.5844677102
581,1,3,21,1,1,351235.35688535694
733,5,4,13,0,0,1303281.5319198207
910,9,3,26,1,0,3074147.296544917
782,2,1,19,0,0,393887.6222570253
2296,3,1,40,0,0,1440408.7148606775
731,3,1,36,1,0,670666.4003888037
1588,7,2,18,0,0,2210056.9105286556
1665,7,1,12,1,0,2330814.533669765
1299,1,3,12,0,1,826091.5758800332
1041,3,4,3,1,0,973602.7278980999
1650,1,1,36,1,1,886795.8416933091
1033,9,3,11,0,0,2826695.8625223506
2898,7,3,32,1,0,2881514.956049558
595,5,3,17,0,0,1116290.5136219726
2293,7,2,45,0,0,2603580.039747163
857,3,2,30,1,0,1009686.2130536505
1229,3,3,19,0,1,971667.6023797429
2704,1,3,28,1,1,1506679.8645656405
2456,5,2,3,0,1,2076575.841696178
1624,7,4,42,1,1,2217080.0892618545
1286,3,3,6,0,1,998319.571241056
792,5,4,48,1,0,1389888.9578481216
2075,1,4,36,0,0,1003137.6051646196
2846,7,1,43,1,0,2898612.1681270152
2778,8,4,5,1,1,3272599.940157471
2927,8,1,33,0,0,3439130.173953692
2581,1,1,20,1,0,1368535.7898330453
1315,4,1,24,0,1,1165728.4414565105
1334,9,3,1,1,1,3280376.7058842736
754,2,4,31,0,0,626793.6076426338
1921,1,4,3,0,0,1137986.9717363094
2737,6,4,41,0,1,2190568.071034638
1028,1,4,2,0,0,679828.2327350805
1570,6,1,44,0,0,1783563.338153114
726,1,1,43,0,1,484301.5957837918
1838,6,1,40,1,0,2014863.388378477
2657,9,4,49,1,1,3757042.63546392
1821,5,2,14,1,1,1642245.5140410126
1526,4,1,32,1,0,1391007.9234400603
2180,8,4,42,1,1,3014484.9902345263
1931,4,3,6,0,0,1545307.9904598305
2314,4,3,3,0,1,1676002.5968348435
1632,9,4,32,0,1,3114291.3231207104
2356,1,4,15,0,1,1369086.9569192245
2875,3,4,44,0,0,1631188.8377561166
792,4,4,6,0,0,908352.5263428591
1225,8,2,24,1,0,2553495.3539950177
2312,1,4,15,1,1,1108849.3386743588
2795,3,4,46,1,1,1606053.5238933368
449,2,4,9,0,1,349041.8233007276
1796,6,3,33,1,1,2121098.68606277
1450,9,3,21,0,1,3251310.9738890966
1199,9,2,1,0,0,2925165.4784033117
2192,5,1,26,1,1,1715416.548676434
1763,3,2,48,0,1,1281488.8006185833
2748,8,4,27,0,0,3182817.1782357036
1965,9,4,11,0,0,3537624.668291361
2613,9,3,24,1,1,3851508.8208389888
2763,1,4,30,1,1,1646193.157926796
400,5,2,47,0,1,1009073.3882290311
1419,9,4,32,0,0,3269139.805715207
1684,3,3,23,0,1,1061497.7400878733
462,7,4,2,0,1,1894026.8697373224
2930,9,2,6,0,1,3789685.4993643183
2269,2,1,18,0,1,1280188.1381002422
2669,2,3,31,1,0,1438337.1847931913
551,5,3,6,1,1,1196857.256616841
1043,8,2,48,1,0,2625604.4534149175
1025,5,1,9,1,1,1426068.949213432
616,8,1,21,1,1,2393416.34218138
595,4,1,28,0,1,1054103.1015052532
1414,9,4,44,1,1,3197540.859587571
1921,4,1,38,0,1,1505929.857394791
1978,5,2,18,0,1,1853820.4562629706
1480,7,2,15,1,0,2282913.49380086
1927,9,2,23,0,1,3507316.9069860163
1121,5,2,25,1,0,1332591.7315345067
2007,7,3,42,0,0,2294514.9514138643
2159,4,3,45,1,0,1622541.0119995456
1962,2,2,39,0,0,892533.3815688726
1039,2,4,23,1,1,788569.7075498324
2553,5,2,8,1,1,1973589.9594098022
564,2,1,23,0,0,501833.8163335403
614,2,1,40,0,0,338668.5449406887
1494,2,1,44,0,0,926593.4460992386
489,4,2,32,1,1,1047791.4780149922
2195,8,4,32,1,1,3096073.020385576
1651,7,1,1,1,1,2593571.3176317974
1502,5,3,46,0,1,1590115.864636809
1007,7,4,8,1,0,2109149.5339735677
748,6,3,4,0,1,1710367.7990066318
645,8,4,3,1,1,2574783.247527372
671,8,4,44,0,0,2149618.8115525674
2430,7,4,37,0,0,2592228.7608575895
802,5,1,0,1,1,1387344.751045293
1865,6,1,16,0,1,1904358.439873074
1595,8,3,48,0,1,2671759.9365027705
1479,7,1,6,1,0,2127746.254901515
2014,5,4,45,0,1,1816986.3024734422
1526,8,2,26,1,1,2913289.6676776726
683,4,3,10,1,0,985505.7759792861
916,6,3,11,1,0,1488178.4303142165
1701,4,2,22,1,1,1426598.1219969576
1011,5,3,6,1,1,1448454.207533241
1149,3,1,18,0,1,827271.2116537255
1692,2,4,29,0,1,1035436.6787439135
2256,1,3,25,1,1,1038139.5550042815
799,3,2,44,1,0,895356.1322039226
1926,1,1,35,1,0,1157268.1884764202
2424,6,1,33,1,0,2148768.5746942633
2533,2,4,6,0,0,1377325.394330331
719,3,4,45,0,1,886536.2935714262
1455,8,4,39,0,1,2680689.000517278
735,5,4,45,1,0,1278049.629025484
2498,2,4,16,1,1,1459878.4981640626
573,2,2,39,1,1,741583.2094867756
2041,3,4,37,1,0,1321495.6392653887
900,3,3,5,0,0,679909.5971996206
2523,8,1,3,0,0,3239738.2855130914
2763,5,1,5,0,0,2121173.120443974
2256,8,1,36,1,1,3096022.4422611124
2296,4,4,28,0,1,1608884.487085701
2063,9,3,46,1,0,3309099.4653548636
2118,3,4,21,0,1,1443466.6718492764
2178,2,1,14,1,1,1316555.5284251932
1096,6,4,6,0,1,1874641.7177797887
1131,4,2,46,0,0,1150282.1026136985
1494,2,4,20,0,0,807422.2345044093
1051,6,2,8,1,0,1415933.1274409636
1494,4,2,37,1,0,1242952.6125837176
445,4,1,28,1,0,863569.8193426939
1470,4,2,33,0,1,1217042.3099508327
1845,4,3,27,1,1,1350571.007651839
2596,8,4,10,0,0,3262895.30608383
855,1,3,10,0,0,496914.30845955707
2062,9,4,38,1,1,3469261.733543282
1365,3,4,4,1,0,1159447.9705140924
2420,5,4,42,1,0,2071550.778929812
1268,5,3,23,0,1,1410613.0500421918
1928,4,2,42,1,1,1522854.6446836344
1400,4,2,39,0,1,1378982.0120479576
1173,7,3,28,1,1,2056633.8062886011
2691,4,2,47,0,0,1670687.5986341012
2921,3,2,26,0,1,1530099.0108110642
2829,9,2,46,1,1,3795987.206865561
1526,4,3,26,1,0,1052750.258248311
2936,4,4,48,1,0,1904749.832385948
1460,8,2,5,0,0,2501359.8113545096
2077,7,2,12,0,1,2469736.231765919
1943,4,1,48,1,0,1576235.5243039639
796,8,2,34,0,1,2445528.3871270353
2743,2,3,11,0,1,1346646.2061778654
506,9,3,36,1,1,2923054.520165721
1353,2,4,36,0,0,1005941.4824877295
2977,3,1,37,1,0,1489562.6855576006
2248,6,3,36,0,1,2036138.489765465
1333,7,4,40,1,0,2101954.839527273
687,9,2,26,0,0,2632811.0662973346
1105,8,1,42,0,1,2424617.1201255685
2443,6,4,21,1,1,2385345.9818267506
1884,8,3,26,1,0,2733226.5271538887
614,5,4,20,1,1,1148731.1655130156
1704,9,1,13,0,0,3316884.844325321
2377,4,4,26,1,0,1609952.5614349456
1882,1,3,22,0,1,1094086.755693557
2224,8,4,10,1,0,3114116.6069078166
743,5,4,39,1,1,1358043.1526886937
593,9,1,29,0,1,2886364.7025084686
557,3,3,28,1,1,698456.0499750125
864,9,3,16,1,1,2914192.4604138513
2551,8,4,8,1,0,3092710.8851869293
2481,6,3,39,0,0,2150650.78993816
2149,8,2,23,1,0,2988169.810570982
2772,8,1,49,1,1,3430838.5386009915
991,7,4,26,0,0,2079183.237742959
2588,7,4,39,1,1,3010068.3462390243
2921,3,3,5,1,0,1719527.0320491388
1454,7,4,8,0,1,2294827.7519355915
1283,3,4,20,1,1,1015942.6354545385
462,9,3,49,1,1,2813702.688148503
1510,5,2,18,0,1,1554433.4333607715
703,8,2,4,1,1,2610825.571264096
1484,3,2,40,1,0,1111323.2908532745
795,3,4,26,0,0,605501.6085698798
733,3,2,33,0,1,829796.7359927418
810,8,1,14,1,0,2274059.820330446
2731,9,4,0,1,0,3879745.9187534307
865,7,2,6,1,0,2043590.781529764
479,1,3,40,1,1,546645.7837460774
1500,6,4,17,1,0,1960285.7623124507
2377,3,4,26,0,0,1315221.7844318252
1132,1,1,23,0,0,415997.8985881434
2217,2,1,22,0,1,1185674.414645891
1963,3,2,31,0,0,1285827.2486469534
1784,7,2,44,0,1,2383685.72133075
2524,6,4,30,1,0,2393926.7307455316
2956,2,2,49,0,1,1601061.387081988
1587,5,1,39,1,1,1641561.5485581728
1598,1,1,39,1,1,1051359.792006501
2909,3,2,4,0,1,1728557.3842685102
2011,1,1,45,1,0,1029333.4649004295
2692,3,4,13,1,0,1709359.1826362784
521,2,2,17,1,0,288919.65320507187
584,4,4,40,1,0,889556.3242533887
431,5,2,16,0,0,1076427.5299202069
1397,3,1,11,0,1,818361.0108752983
2386,5,4,5,0,0,1994954.4820064574
968,7,3,38,0,0,2000422.2608701424
2757,9,1,29,0,0,3792074.350239133
1795,8,3,34,0,0,2537721.90947125
2079,6,1,29,1,1,2121188.0793028856
1229,9,3,16,0,0,3042820.5697168894
2019,8,4,44,0,0,2947729.575722595
1479,4,3,42,0,0,1342055.4231311763
1190,2,4,26,0,1,770995.3460010339
2911,9,1,18,0,1,3816177.1332636722
1393,6,2,11,1,1,1987091.4306072183
477,8,3,20,1,0,2269570.2848740607
2981,8,4,44,0,0,3073477.518291049
507,4,3,20,1,1,1048311.7871822261
1696,5,2,6,1,1,1731063.0157004998
2462,1,4,29,0,0,1235995.2256713281
769,9,1,30,1,0,2948241.0674053635
2652,7,1,47,0,1,2712931.388134457
2404,1,2,49,0,0,1182343.8598364706
2103,3,2,27,0,0,1103170.4564884142
840,9,3,40,1,1,2966998.2163912766
626,1,2,2,0,1,498175.4159467317
2975,6,2,42,1,1,2758493.1893627523
2801,5,4,7,1,1,2223492.974835606
1022,4,4,15,0,1,1135388.3332946426
1424,1,1,22,1,0,927985.6107401786
1976,7,3,16,0,0,2421447.4412194854
2043,1,3,28,0,0,952492.8104957563
1584,1,4,37,0,0,851191.4816112722
560,2,1,27,1,1,604350.6201800102
1270,9,4,9,1,1,3247547.9062566035
2145,1,1,4,1,0,1070475.9059289591
1574,8,3,29,1,1,2755988.6365337484
843,1,4,38,1,0,561861.2726210146
2190,1,4,41,1,1,1259529.258421931
1894,9,4,36,0,0,3476745.8855777867
862,8,1,40,0,1,2307853.8845634167
872,1,4,10,0,1,635781.9489736105
479,7,1,39,0,1,1738422.4912946303
1462,8,4,37,0,1,2823755.511207013
639,2,2,38,0,0,385050.41408704
956,4,2,25,1,0,927681.3940427742
989,2,3,32,1,0,647505.1251467445
1760,6,2,31,1,0,2285431.5872416305
2284,5,3,18,1,1,1948295.440314112
2375,5,1,36,1,0,2038365.9062685056
1703,8,3,9,1,1,2864108.327607606
1539,1,4,14,0,0,803582.9119642486
2716,2,4,38,0,1,1476695.4958472233
2339,1,2,41,1,0,1237130.9465308476
734,4,4,18,0,1,1072673.2566621085
711,2,2,17,1,1,609091.9533562514
1476,7,3,10,0,1,2548319.2923357487
433,5,3,44,0,1,1141065.792403534
2241,5,4,34,0,0,1878408.0330184274
785,1,3,5,0,0,555080.4036498092
648,2,3,26,1,1,695211.8607120096
1534,5,2,18,0,1,1507886.9973107076
1833,7,3,15,1,1,2484641.068532588
1602,1,4,39,0,0,869062.0889812589
1193,7,2,34,1,0,2190043.780073309
1251,2,3,25,0,1,821246.5587149507
775,2,4,27,0,1,633747.6696123932
1123,9,2,34,1,1,3020141.236775959
2010,8,4,31,0,0,2939125.100933625
2313,4,1,9,0,0,1526764.4028041803
601,5,3,22,1,1,1348788.0184061062
2892,9,2,23,0,1,3687956.2963472093
2342,4,3,27,0,0,1719000.9106503048
2744,8,4,23,0,1,3429331.2212705836
1731,5,4,16,1,1,1757156.1164851007
892,1,3,35,1,0,455846.1381409021
737,7,2,7,0,0,1726892.2418787708
2368,3,4,34,1,0,1434941.7748523066
2265,7,3,9,0,1,2748464.6226284057
1191,8,4,13,1,1,2492876.871423987
1916,4,1,32,0,1,1583616.1564564956
2422,6,2,48,0,1,2344052.828065087
2764,7,4,41,1,1,2956104.007758111
1341,8,2,9,0,1,2565698.5571488393
2522,3,1,28,0,0,1517138.5014036298
458,7,4,20,0,1,1819179.1668588803
2833,5,1,38,1,1,2121824.321747731
2462,7,2,28,0,1,2644731.8371792734
1654,6,1,31,1,1,2015039.4875725363
2646,5,1,37,1,1,2151898.3411509492
1777,3,1,37,1,1,1327151.6036496146
434,2,3,35,0,1,551619.6375247908
561,3,4,8,1,1,711896.5910415621
1294,2,3,33,0,1,597954.0689339213
870,3,1,45,1,1,769092.7445295778
2978,2,2,28,0,0,1557053.0315388774
1846,1,3,38,1,1,1094938.182280421
747,9,3,14,0,0,2711848.468322516
1093,5,2,22,0,0,1394664.3062620172
1334,9,2,19,1,1,3301114.3996115117
1312,8,4,33,0,1,2466256.2413519355
546,7,4,12,1,1,1925699.976198574
2111,6,3,6,0,1,2209915.3405803186
1074,4,1,2,0,1,1107944.5570525324
1839,7,2,43,0,1,2373940.331122043
1917,7,2,23,0,0,2454622.3896615976
1679,1,1,4,0,0,836715.9966070445
1085,9,2,49,0,0,2954133.2393419044
1526,4,2,8,0,1,1336245.6386597275
520,7,3,46,0,0,1520730.912895845
2866,9,4,39,1,0,3899293.642684571
2797,2,1,28,1,1,1576503.212159314
441,8,1,42,0,1,2151973.2934483076
428,4,3,35,0,1,951568.938515899
1365,4,4,46,1,1,1387707.6437609335
2315,3,2,29,0,1,1487319.9551544054
2400,4,2,40,1,0,1504147.643883754
2461,9,1,7,0,0,3633441.392394809
1319,1,4,14,0,0,909384.7398519894
1217,9,3,26,0,0,3065692.1333149546
1908,9,3,22,0,0,3343471.906839747
1612,1,2,21,1,1,896410.6065126095
1271,9,2,42,1,0,3076879.673685366
694,6,4,47,0,0,1535762.2895139717
1263,8,3,0,1,0,2750043.22750282
2995,8,3,0,1,0,3313995.9367104745
1437,8,2,31,1,0,2653113.8285892415
994,8,4,32,0,0,2529275.694185406
1582,1,3,6,1,1,829863.8630477621
1917,1,2,41,0,1,1007991.5954721227
1752,7,3,10,0,1,2418926.9784872774
1013,9,1,9,0,0,3004034.6496773264
2272,8,1,32,1,1,2938239.2391024195
2003,5,4,17,1,1,1882878.5475210252
1983,8,1,6,1,0,2755874.758532785
1992,9,4,13,1,1,3693929.23323988
1555,7,1,7,1,1,2255116.4837784655
864,3,1,0,0,1,860749.3637078272
1879,9,1,31,1,0,3344939.248157395
1690,5,3,24,1,1,1827600.3937236452
2842,8,4,28,1,0,3307001.47651603
2693,1,1,10,0,0,1234110.3170325207
967,1,1,41,0,1,532012.4336278397
437,3,4,45,0,1,691172.7343152583
644,2,2,5,0,0,612529.9141101139
420,5,2,35,0,1,986741.5002005248
1533,9,2,29,1,1,3201522.8750053816
2029,9,1,46,0,1,3378245.1411203737
793,8,4,27,0,0,2313680.8718680884
1833,5,3,13,1,0,1799153.3790262188
1386,3,3,35,1,1,1171036.331340731
2071,6,2,44,1,0,2121901.4804027393
2455,8,1,45,1,1,3046721.9220171734
2775,6,2,23,0,1,2565082.4170097355
2310,7,2,38,0,0,2623972.554132333
689,7,2,8,0,0,1916134.7456221029
2186,7,2,31,1,1,2622721.149141541
2958,9,4,38,0,1,4031098.724697525
1311,9,2,21,0,0,3125906.548093063
760,1,3,8,0,1,528000.282483827
2022,3,1,19,0,0,1306619.4129325827
618,5,1,17,0,1,1183305.652788993
2853,4,1,10,1,1,2065773.4352317268
2415,1,2,32,1,1,1341816.9671820097
2440,1,3,30,0,1,1217506.4331283313
2444,4,3,44,0,1,1683296.5730579726
1231,5,3,27,1,0,1383354.9862974284
2193,4,1,35,0,1,1553134.3509300023
2191,2,4,35,0,0,1136375.6253393153
1643,5,4,48,1,1,1632338.5630379126
994,3,1,1,1,1,857165.6512226373
2554,7,1,1,0,1,2511538.6611538096
980,4,2,41,1,1,1221938.022460709
2147,2,4,16,1,1,1203548.1104509078
2455,8,1,12,0,0,3134922.075785408
2636,2,3,21,0,1,1347640.9171680086
480,7,1,40,0,0,1715027.492463768
2555,8,2,22,0,1,3312912.988865137
1744,3,3,32,1,1,1222590.3147683546
2002,6,3,0,0,1,2181748.543053176
745,4,4,35,1,0,967446.515039351
2286,2,3,38,1,0,1132608.437585876
2775,8,3,35,1,0,3118728.961806573
954,2,4,34,1,1,691638.749339684
701,9,4,49,1,0,2872845.14762271
599,9,3,12,1,1,2822175.5668956395
1462,8,3,44,0,1,2692888.190456823
706,3,4,21,0,1,879343.322286364
2056,8,3,31,0,1,2977223.8014780013
2271,5,4,42,1,1,1901247.9356674927
2915,5,2,22,0,0,2172196.516500252
2626,2,3,39,1,0,1276148.2412005442
2246,3,1,2,1,0,1327803.8891800595
2164,8,2,10,1,1,3080851.110879425
675,1,2,28,1,1,414578.23688442516
1575,4,3,40,1,1,1533189.2922839692
1801,6,2,25,1,1,2106530.9831155944
1037,9,2,12,1,1,3194236.8121579895
2175,8,3,37,0,1,3071008.690495346
1329,5,2,15,0,0,1514127.0092622214
2280,7,4,2,0,1,2634743.5416250126
582,8,2,20,0,0,2304366.0362795144
2244,9,4,43,1,0,3693525.8371595675
471,3,1,5,0,0,517890.55989128374
